cohort,transaction_id,user_transaction_time,merchant,amount,currency,state,sync_status,has_been_approved,all_requirements_met_and_approved,receipt_count,memo_present,accounting_field_count,policy_violation_count,primary_cause,suggested_edits,similar_ready_count,similar_ready_example_ids
A_NOT_APPROVED,cb6389cd-291e-43ac-93e8-c830d1c7ed3e,2026-01-27T14:38:23+00:00,United,216.74,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,737d6251-1ed0-4596-9994-6c94ee513e08;0404ff41-d034-4a5a-aaff-7df50f8399bd;3f24c21a-1e4f-4634-9c7c-7691e3cd5140;1b5e4acc-cbe3-4859-90fc-ae8b603185e0;590dceef-e5a0-41e6-bf13-932e8e80f4fe
A_NOT_APPROVED,3e36c850-ad90-40ed-8fe0-407235dc1516,2026-01-27T14:58:42+00:00,Delta Air Lines,313.48,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,88560155-08ce-4f2f-882e-926ca31a129a;a7d843e3-226d-4b0f-9b09-fae7d81af3bd;39441c9c-c0cf-4ebd-8195-d51b4cacc6b0;8bcbe972-18e7-4bc4-8cc2-155218984100;9736f691-503e-47c5-8e51-660c0e02279d
A_NOT_APPROVED,b1e4d8c0-ab3a-4286-b007-be26d99f245f,2026-01-27T15:45:40+00:00,Uber,20.95,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,ef6a984a-e599-4947-a115-e6626cb03553;8808d7e4-7fd8-4eae-a154-8a38cc98fec8;22f37ee9-a401-4b84-a804-ad88df158119;db6ad9e9-7d57-4c9e-aeb1-3c30e9825408;18c6960e-12c0-4913-8ce7-c00ab1bd14a9
A_NOT_APPROVED,9eb7f7b8-2a8c-4f6f-9a5d-f6f920ab345a,2026-01-27T16:27:26+00:00,United,113.48,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,737d6251-1ed0-4596-9994-6c94ee513e08;0404ff41-d034-4a5a-aaff-7df50f8399bd;3f24c21a-1e4f-4634-9c7c-7691e3cd5140;1b5e4acc-cbe3-4859-90fc-ae8b603185e0;590dceef-e5a0-41e6-bf13-932e8e80f4fe
A_NOT_APPROVED,ad29953d-79c8-4b9f-a255-fd52a494e7ce,2026-01-27T19:17:48+00:00,Uber,18.95,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,ef6a984a-e599-4947-a115-e6626cb03553;8808d7e4-7fd8-4eae-a154-8a38cc98fec8;22f37ee9-a401-4b84-a804-ad88df158119;db6ad9e9-7d57-4c9e-aeb1-3c30e9825408;18c6960e-12c0-4913-8ce7-c00ab1bd14a9
A_NOT_APPROVED,754335eb-a7b6-483a-aaab-4d5c0cbf067b,2026-01-27T19:40:09+00:00,Uber,16.96,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,ef6a984a-e599-4947-a115-e6626cb03553;8808d7e4-7fd8-4eae-a154-8a38cc98fec8;22f37ee9-a401-4b84-a804-ad88df158119;db6ad9e9-7d57-4c9e-aeb1-3c30e9825408;18c6960e-12c0-4913-8ce7-c00ab1bd14a9
A_NOT_APPROVED,46ff6a94-67b3-44ec-b7c7-5b93f67affe6,2026-01-28T05:22:13+00:00,City of Eugene,38,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,4,92c619d7-8f27-40a7-9b30-c8240771be1b;c1edbcdd-8fdc-414e-a705-1dfeb47f734c;60c1f53a-aa75-41e9-b366-bbe7338d7f68;3000af77-6868-4cce-8d70-a1c8d41895b3
A_NOT_APPROVED,6c4d62ad-80cc-4fde-bd21-3c310a6c0f46,2026-01-28T16:27:24+00:00,Alaska Airlines,486.8,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,1,066c4ab5-953c-452a-ace4-acc88f7f57ce
A_NOT_APPROVED,8c8d5ac2-5d8e-43dc-bd58-b93c89bce708,2026-01-29T11:48:53+00:00,Sheraton,39.96,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,745f2917-3c80-450c-a26e-ae06ade09cb2;01235b7e-5800-4041-92a9-6981b7c5e9f0;f09a2ff4-eb5b-465c-991f-436d325ba860;5fdd6bfc-afc8-46e1-bd6d-de1b302bc755;d4aa43bc-ec42-4d3d-af02-a2d7c03f9a16
A_NOT_APPROVED,9dfc8049-e280-4f7c-898c-31979ffd4bf0,2026-01-29T19:45:44+00:00,4imprint,954.11,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,3e31f4e6-f77d-4f6e-b9fc-eb5676fadc12;e5fcaf32-ce08-4c82-a4cc-4dc8ab5e1fc0;f0801f27-667d-435a-b9df-bd016dfb1f7a;19fa510e-a166-4689-b99e-aeed4f617869;1b5d06f5-1051-4904-b5ab-fc3fd83c0b59
A_NOT_APPROVED,4d8a8b22-5e5b-47c4-aac8-778e0af7d316,2026-01-30T04:02:38+00:00,Genspark,20,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,56d27e09-70b1-4fa2-8485-c1efb9116281;bc882778-1387-4143-b822-e62a1f6db053;4a46823c-b16f-4bcf-b80b-3381ba57d491;e08dc887-c7ea-4ec8-b45c-bf319f1cdb8f;c3c15619-0ad9-40f0-a183-49e4256b752e
A_NOT_APPROVED,99d8b8df-ee6a-4b8a-af6b-16b17fb52a75,2026-01-30T13:58:12+00:00,HelloRetriever,105,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,9b42a0a9-9d35-49f8-b722-4ca03eff5fdc;01df8479-5650-41f7-98ca-db069442ae84;71f53fab-115f-434a-b002-4825d97e0098;c4c0770f-ee6e-422a-a63e-745937676431;2736e44d-61fc-411e-978e-844039aedb1d
A_NOT_APPROVED,cc506b4a-5cdb-4cae-b21c-9c360930601d,2026-01-30T16:59:14+00:00,Amtrak,150,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,3,591413cb-cfc8-4808-86c9-91fe9c742b21;e2d78b31-584f-48c9-87dd-af3138fefb05;b8acd3cd-edf0-4569-9db6-e38ea555b963
A_NOT_APPROVED,14299946-f3ca-4736-b9bd-6bff49b9c6f4,2026-01-30T17:12:17+00:00,Air Canada,10.2,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,5100624e-f64e-4e09-a6bd-0331b1409bed;7ed7d925-6de8-4d00-9a90-33135707ea46;1b027cbc-a0fb-4a14-a53d-4c360bdb4b24;4022b0b2-733d-4df9-802a-0dedc3d00b8c;8ef79810-de59-435d-b634-5eb143f73926
A_NOT_APPROVED,6c1a5661-9bdc-4fae-80fb-d7bfa6fe6a70,2026-01-30T19:40:09+00:00,Paypal,1510,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,b3daa6e6-1f70-475e-9be0-3ba3a5d4aaba;e082fbf5-af77-4f51-b1ba-932543aa781c;d924820c-b4f6-4c2d-8093-b229c0f299c3;8ae26be3-7715-4b8d-bf61-9e0117da2cc8;f21d7c90-f6e1-4e47-89df-d1b8a7929078
A_NOT_APPROVED,35e76201-5f33-479e-b772-2521514f292e,2026-02-01T06:11:34+00:00,Grasshopper,144.27,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,1,832d3363-f4c6-4f7d-b91f-b5dcc9669cb1
A_NOT_APPROVED,b120b59d-4058-4c68-bea7-3ca0c454e2e1,2026-02-01T11:07:37+00:00,Google Workspace,12,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,9241b9d4-715b-4a49-a7df-f351df6e337d;52913a47-1cae-477f-9549-8517d5baecf8;02b01704-cf26-496e-b522-2fe216cb81bc;848d49a9-ef5f-4c2e-bb75-5cea5578db5a;17ce6faa-0dbc-4cf3-ba6b-0e7318d5eb92
A_NOT_APPROVED,9d82992d-fc70-4ecb-994c-f7d2169533dd,2026-02-01T11:43:40+00:00,Google Workspace,16.8,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,9241b9d4-715b-4a49-a7df-f351df6e337d;52913a47-1cae-477f-9549-8517d5baecf8;02b01704-cf26-496e-b522-2fe216cb81bc;848d49a9-ef5f-4c2e-bb75-5cea5578db5a;17ce6faa-0dbc-4cf3-ba6b-0e7318d5eb92
A_NOT_APPROVED,91d6beb8-1beb-44ee-a1bc-74ef8aa895b4,2026-02-01T16:32:17+00:00,Shodan,69,USD,CLEARED,NOT_SYNC_READY,false,false,2,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,56d27e09-70b1-4fa2-8485-c1efb9116281;bc882778-1387-4143-b822-e62a1f6db053;4a46823c-b16f-4bcf-b80b-3381ba57d491;e08dc887-c7ea-4ec8-b45c-bf319f1cdb8f;c3c15619-0ad9-40f0-a183-49e4256b752e
A_NOT_APPROVED,a2874e9d-7d21-4829-b38c-75051b567f1a,2026-02-01T17:48:31+00:00,Google Cloud,5258.13,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,56d27e09-70b1-4fa2-8485-c1efb9116281;bc882778-1387-4143-b822-e62a1f6db053;4a46823c-b16f-4bcf-b80b-3381ba57d491;e08dc887-c7ea-4ec8-b45c-bf319f1cdb8f;c3c15619-0ad9-40f0-a183-49e4256b752e
A_NOT_APPROVED,e3c889b1-ed7e-4c94-82c4-023bd3b811f2,2026-02-01T18:03:46+00:00,Google Cloud,48.76,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,56d27e09-70b1-4fa2-8485-c1efb9116281;bc882778-1387-4143-b822-e62a1f6db053;4a46823c-b16f-4bcf-b80b-3381ba57d491;e08dc887-c7ea-4ec8-b45c-bf319f1cdb8f;c3c15619-0ad9-40f0-a183-49e4256b752e
A_NOT_APPROVED,8f348914-8104-4583-8c2a-f2fe34f09c1a,2026-02-02T00:24:47+00:00,Sentry,389,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,3,96909d8e-0a69-4687-83dd-39a59284c83f;b2195717-62d2-4611-bf3a-fb0947d2196f;435391b8-3da9-4645-90ad-227b72145253
A_NOT_APPROVED,cf5dcee3-c57e-4908-b99d-2de2f5df7732,2026-02-02T12:35:16+00:00,Fedex,55.93,USD,CLEARED,NOT_SYNC_READY,false,false,2,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,f2cfd1ce-1dc6-47a9-8398-0b07c529cb70;abeb58b9-bc69-489d-bee5-6696c2cd5793;2944ee3a-26e8-4450-824a-137621c9f83c;69e87e67-b734-4c8b-9b04-a9feac3c48dd;0f3e44a1-57d2-4413-8e8d-527f2aaa476e
A_NOT_APPROVED,7a25ffc2-259f-48e3-8814-afd620c65208,2026-02-02T15:00:42+00:00,Anthropic,125,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,56d27e09-70b1-4fa2-8485-c1efb9116281;bc882778-1387-4143-b822-e62a1f6db053;4a46823c-b16f-4bcf-b80b-3381ba57d491;e08dc887-c7ea-4ec8-b45c-bf319f1cdb8f;c3c15619-0ad9-40f0-a183-49e4256b752e
A_NOT_APPROVED,76d71606-c5c1-4ad9-8dd4-f56ab68e2174,2026-02-02T15:11:53+00:00,Qdf Harrods F And B Restaurant,11.34,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,745f2917-3c80-450c-a26e-ae06ade09cb2;01235b7e-5800-4041-92a9-6981b7c5e9f0;f09a2ff4-eb5b-465c-991f-436d325ba860;5fdd6bfc-afc8-46e1-bd6d-de1b302bc755;d4aa43bc-ec42-4d3d-af02-a2d7c03f9a16
A_NOT_APPROVED,2ebe99e0-eb6a-4cf4-8946-650b8af44b15,2026-02-02T15:23:04+00:00,Jamocha,4.53,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,745f2917-3c80-450c-a26e-ae06ade09cb2;01235b7e-5800-4041-92a9-6981b7c5e9f0;f09a2ff4-eb5b-465c-991f-436d325ba860;5fdd6bfc-afc8-46e1-bd6d-de1b302bc755;d4aa43bc-ec42-4d3d-af02-a2d7c03f9a16
A_NOT_APPROVED,754f35f4-3ec6-4898-9ab6-872df9095464,2026-02-02T16:40:26+00:00,USPS,187.2,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,4,92c619d7-8f27-40a7-9b30-c8240771be1b;c1edbcdd-8fdc-414e-a705-1dfeb47f734c;60c1f53a-aa75-41e9-b366-bbe7338d7f68;3000af77-6868-4cce-8d70-a1c8d41895b3
A_NOT_APPROVED,dd341bc3-42e5-40d7-ab19-2770465734b1,2026-02-02T16:47:23+00:00,Uber,41.34,USD,CLEARED,NOT_SYNC_READY,false,false,1,false,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job | Similar ready transactions usually include memo,5,ef6a984a-e599-4947-a115-e6626cb03553;8808d7e4-7fd8-4eae-a154-8a38cc98fec8;22f37ee9-a401-4b84-a804-ad88df158119;db6ad9e9-7d57-4c9e-aeb1-3c30e9825408;18c6960e-12c0-4913-8ce7-c00ab1bd14a9
A_NOT_APPROVED,e7a963da-db48-4b93-b072-852875d326e5,2026-02-02T17:10:21+00:00,Flower Child,118.56,USD,CLEARED,NOT_SYNC_READY,false,false,0,false,1,0,Awaiting approval,Approve transaction in Ramp workflow | Attach receipt image/document | Add business-purpose memo | Backfill historical backlog via sync/re-export job,1,01235b7e-5800-4041-92a9-6981b7c5e9f0
A_NOT_APPROVED,3ad18125-648f-4483-bfdd-21c95e85d32d,2026-02-02T17:48:47+00:00,Boulevard Cafe Catering,466.3,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,745f2917-3c80-450c-a26e-ae06ade09cb2;01235b7e-5800-4041-92a9-6981b7c5e9f0;f09a2ff4-eb5b-465c-991f-436d325ba860;5fdd6bfc-afc8-46e1-bd6d-de1b302bc755;d4aa43bc-ec42-4d3d-af02-a2d7c03f9a16
A_NOT_APPROVED,82650cd7-3290-4cb2-b9c5-3f2b944a0403,2026-02-02T19:10:09+00:00,The Watermark Hotel,332.55,USD,CLEARED,NOT_SYNC_READY,false,false,0,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Attach receipt image/document | Backfill historical backlog via sync/re-export job | Similar ready transactions usually include receipts,3,18bdfada-7446-4e23-9f00-341ec2224eba;68bd42f3-022b-42dd-8186-f57d3381f01b;19615ed2-7724-40e7-82f0-85d80bd56026
A_NOT_APPROVED,c6d881d1-3849-4fca-9f62-35a1ad109a84,2026-02-02T19:11:57+00:00,The Watermark Hotel,5.5,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,3,18bdfada-7446-4e23-9f00-341ec2224eba;68bd42f3-022b-42dd-8186-f57d3381f01b;19615ed2-7724-40e7-82f0-85d80bd56026
A_NOT_APPROVED,769d79f5-d559-4f4a-8216-66eea3f1bcce,2026-02-02T20:53:44+00:00,The Watermark Hotel,264.54,USD,CLEARED,NOT_SYNC_READY,false,false,0,false,1,0,Awaiting approval,Approve transaction in Ramp workflow | Attach receipt image/document | Add business-purpose memo | Backfill historical backlog via sync/re-export job | Similar ready transactions usually include receipts | Similar ready transactions usually include memo,3,18bdfada-7446-4e23-9f00-341ec2224eba;68bd42f3-022b-42dd-8186-f57d3381f01b;19615ed2-7724-40e7-82f0-85d80bd56026
A_NOT_APPROVED,eff14e91-2aed-46c0-8c94-99d659305b36,2026-02-02T22:09:35+00:00,Capital One,6,USD,CLEARED,NOT_SYNC_READY,false,false,0,false,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,1,aaaa8cfa-c56b-416c-ae55-b68226041475
A_NOT_APPROVED,4c156271-2178-4c6f-a7c0-7903d8071e26,2026-02-02T22:58:36+00:00,Colpark Loc 916,60,USD,CLEARED,NOT_SYNC_READY,false,false,0,false,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job | Similar ready transactions usually include receipts | Similar ready transactions usually include memo,4,a5b67fcb-d5a5-4e67-80d8-41f03e7d2d1c;ca2d7284-c445-4dc9-be30-fac6e70072cb;a5b31f68-9d50-452b-9371-9773902ed45f;2a0a3ca5-3112-4e21-9658-9da566cecb44
A_NOT_APPROVED,46e8cb2d-9c9e-463e-a8c3-bddf74b89fac,2026-02-02T23:22:54+00:00,Atlassian,73,USD,CLEARED,NOT_SYNC_READY,false,false,2,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,56d27e09-70b1-4fa2-8485-c1efb9116281;bc882778-1387-4143-b822-e62a1f6db053;4a46823c-b16f-4bcf-b80b-3381ba57d491;e08dc887-c7ea-4ec8-b45c-bf319f1cdb8f;c3c15619-0ad9-40f0-a183-49e4256b752e
A_NOT_APPROVED,079b9fe0-fee2-4c22-8e71-21bfacf61791,2026-02-03T00:04:32+00:00,Zaytinya,503.04,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,745f2917-3c80-450c-a26e-ae06ade09cb2;01235b7e-5800-4041-92a9-6981b7c5e9f0;f09a2ff4-eb5b-465c-991f-436d325ba860;5fdd6bfc-afc8-46e1-bd6d-de1b302bc755;d4aa43bc-ec42-4d3d-af02-a2d7c03f9a16
A_NOT_APPROVED,9e8de119-313a-44e4-9d66-c8d6358c629b,2026-02-03T00:31:04+00:00,Uber,64.29,USD,CLEARED,NOT_SYNC_READY,false,false,0,false,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job | Similar ready transactions usually include receipts | Similar ready transactions usually include memo,5,ef6a984a-e599-4947-a115-e6626cb03553;8808d7e4-7fd8-4eae-a154-8a38cc98fec8;22f37ee9-a401-4b84-a804-ad88df158119;db6ad9e9-7d57-4c9e-aeb1-3c30e9825408;18c6960e-12c0-4913-8ce7-c00ab1bd14a9
A_NOT_APPROVED,aeb6384b-f709-43d6-b48f-a04b84875c1c,2026-02-03T00:53:29+00:00,Capital One Arena,88.13,USD,CLEARED,NOT_SYNC_READY,false,false,0,false,1,0,Awaiting approval,Approve transaction in Ramp workflow | Attach receipt image/document | Backfill historical backlog via sync/re-export job | Similar ready transactions usually include receipts | Similar ready transactions usually include memo,5,745f2917-3c80-450c-a26e-ae06ade09cb2;01235b7e-5800-4041-92a9-6981b7c5e9f0;f09a2ff4-eb5b-465c-991f-436d325ba860;5fdd6bfc-afc8-46e1-bd6d-de1b302bc755;d4aa43bc-ec42-4d3d-af02-a2d7c03f9a16
A_NOT_APPROVED,b0fc85c3-eded-4e35-b75f-28375574c019,2026-02-03T07:55:27+00:00,Courtyard by Marriott,490.38,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,2,acac7c1b-eb4a-40a0-a431-20a238c46197;914fc89e-974b-46bf-b798-9cd3f3a85fc8
A_NOT_APPROVED,41b2c6ba-0858-4c6b-a1d4-628bc5df0618,2026-02-03T13:39:31+00:00,Fedex,43.1,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,f2cfd1ce-1dc6-47a9-8398-0b07c529cb70;abeb58b9-bc69-489d-bee5-6696c2cd5793;2944ee3a-26e8-4450-824a-137621c9f83c;69e87e67-b734-4c8b-9b04-a9feac3c48dd;0f3e44a1-57d2-4413-8e8d-527f2aaa476e
A_NOT_APPROVED,5550ebcd-aa6e-4f26-bbe6-d2ecb6b834c1,2026-02-03T14:33:48+00:00,Shotted Specialty Coffee,7.42,USD,CLEARED,NOT_SYNC_READY,false,false,1,false,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job | Similar ready transactions usually include memo,2,93f76c00-90bd-43d2-9e03-8a78718c64c1;ad9ac00d-8a2c-4918-9cf6-e949b9c14002
A_NOT_APPROVED,741e7246-c2b3-43e9-ae9f-e193c65fd7e3,2026-02-03T16:40:48+00:00,Gusto Farm to Street,17.62,USD,CLEARED,NOT_SYNC_READY,false,false,2,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,745f2917-3c80-450c-a26e-ae06ade09cb2;01235b7e-5800-4041-92a9-6981b7c5e9f0;f09a2ff4-eb5b-465c-991f-436d325ba860;5fdd6bfc-afc8-46e1-bd6d-de1b302bc755;d4aa43bc-ec42-4d3d-af02-a2d7c03f9a16
A_NOT_APPROVED,da8c872b-483a-4d3e-af9f-398d50556602,2026-02-03T20:16:48+00:00,American Airlines,1971.8,USD,CLEARED,NOT_SYNC_READY,false,false,2,false,1,1,Awaiting approval,Approve transaction in Ramp workflow | Resolve policy violation or document exception | Add business-purpose memo | Backfill historical backlog via sync/re-export job | Similar ready transactions usually include memo,5,6261cb70-0d0f-4e46-8f43-1f88bddd6208;5b44bcb1-5c25-4ed7-a996-803f02cd8336;96d18fcd-fb4b-4876-a573-e3564b638524;187cf57a-6ea6-4149-8d3a-29c4c0a66bbd;37a9c762-6166-442b-a146-6084ea80cfeb
A_NOT_APPROVED,1a9beb01-2a60-4abb-854a-3c4398893d25,2026-02-03T20:25:55+00:00,Tysons Tower,8,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,a5b67fcb-d5a5-4e67-80d8-41f03e7d2d1c;2476fd43-4b02-43ea-8722-3309c263e626;384a83ca-eca3-4635-872b-aaf2529fffda;0a7c0a62-6746-475b-8533-45d6b82bfb82;619079af-5ea3-4756-bd54-b8038035e5eb
A_NOT_APPROVED,337f7cd2-aa9b-4a87-a24b-fb376fc4dcba,2026-02-03T22:30:21+00:00,Southwest Airlines,181.4,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,210a848e-0218-450e-873f-46be14844948;002c8dc5-0911-459f-a55f-7bff2d78d600;5ee1be14-2095-4938-8168-ac07ec6f4e50;d060fa10-eb9e-42ac-8826-1c856d1e1935;e1ec6453-2f79-49b8-aa36-5d384456400a
A_NOT_APPROVED,b4a9d884-c64d-4644-8aa8-38f5abca18af,2026-02-03T23:19:39+00:00,Uber,70.85,USD,CLEARED,NOT_SYNC_READY,false,false,1,false,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job | Similar ready transactions usually include memo,5,ef6a984a-e599-4947-a115-e6626cb03553;8808d7e4-7fd8-4eae-a154-8a38cc98fec8;22f37ee9-a401-4b84-a804-ad88df158119;db6ad9e9-7d57-4c9e-aeb1-3c30e9825408;18c6960e-12c0-4913-8ce7-c00ab1bd14a9
A_NOT_APPROVED,72857ee4-9032-4529-ac9d-324ad7de5c4e,2026-02-03T23:55:03+00:00,Loews Hotels,628.89,USD,CLEARED,NOT_SYNC_READY,false,false,0,false,1,0,Awaiting approval,Approve transaction in Ramp workflow | Attach receipt image/document | Add business-purpose memo | Backfill historical backlog via sync/re-export job | Similar ready transactions usually include memo,5,6e8b3ad9-84e1-4691-8453-c15341535ba4;7dbdf999-2604-4991-ad4b-c848166e96bf;91b3cd0c-eb39-42c8-b26b-fdc022671bcd;0ba3465a-2678-4f74-8179-e3f5cc9a74be;b0ada766-66c1-4099-8461-0515c6db6ed5
A_NOT_APPROVED,71ddcb1f-f98f-44e2-96ec-4ce9a0a0e5ff,2026-02-04T01:22:09+00:00,Verified First,561.08,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,cf894f5e-be8b-4848-baa7-db8a16da46e7;6595fcde-61b1-4d9c-bd9e-8450f81a9232;8384d921-b652-4126-bd97-22fa3a621a99;8c119e19-4a37-46e0-bcde-a397b7d94f03;1d826e7a-1bea-43b3-bb0a-d6b2cd8029a0
A_NOT_APPROVED,7593e15a-e608-4bf0-bc2e-07243a61f6eb,2026-02-04T04:45:32+00:00,Uber,38.94,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,ef6a984a-e599-4947-a115-e6626cb03553;8808d7e4-7fd8-4eae-a154-8a38cc98fec8;22f37ee9-a401-4b84-a804-ad88df158119;db6ad9e9-7d57-4c9e-aeb1-3c30e9825408;18c6960e-12c0-4913-8ce7-c00ab1bd14a9
A_NOT_APPROVED,666815a1-0b46-4690-b8cb-08b9a8a9281b,2026-02-04T05:10:28+00:00,The Heathman Hotel,177.01,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,2,7dbdf999-2604-4991-ad4b-c848166e96bf;108f4e11-ec41-4656-9d94-9057e3403470
A_NOT_APPROVED,87fd107f-d9ca-4b8f-b746-9d6597d9b93a,2026-02-04T11:27:38+00:00,Black and White Coffee Roasters,5.41,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,5a1f886f-937b-4181-8669-2ad99084d8b0;dcabaf21-77e5-4a90-92d9-a6a44748cbaf;fd00b3e8-409e-4ea1-8066-12eca1772b36;ce939050-d852-4fca-90c2-64e4f11843b2;52f6ae67-0e19-4753-b0ec-e0a0828cc727
